SCHEME_CODE,SCHEME_NAME,SCHEME_TYPE,COMPANY_ID,LAUNCH_DATE
118986,HDFC Corporate Bond Fund - Quarterly IDCW Option - Direct Plan,INF179K01XB2,1057,
151000,HSBC Corporate Bond Fund - Direct Annual IDCW,INF917K01VZ8,1058,
150996,HSBC Corporate Bond Fund - Direct Growth,INF917K01HN3,1058,
150998,HSBC Corporate Bond Fund - Direct Quarterly IDCW,INF917K01HP8,1058,
150997,HSBC Corporate Bond Fund - Direct Semi Annual IDCW,INF917K01HR4,1058,
151001,HSBC Corporate Bond Fund - Regular Annual IDCW,INF917K01WB7,1058,
150992,HSBC Corporate Bond Fund - Regular Growth,INF917K01AH0,1058,
150993,HSBC Corporate Bond Fund - Regular Quarterly IDCW,INF917K01AF4,1058,
150994,HSBC Corporate Bond Fund - Regular Semi Annual IDCW,INF917K01AI8,1058,
150995,HSBC Corporate Bond Fund -Regular Plan - Bonus,INF917K01AK4,1058,
130947,ICICI Prudential Corporate Bond Fund - Bonus,INF109KA1I84,1059,
111988,ICICI Prudential Corporate Bond Fund - Daily IDCW,INF109K01CR9,1059,
120695,ICICI Prudential Corporate Bond Fund - Direct Plan - Daily IDCW,INF109K013B8,1059,
120696,ICICI Prudential Corporate Bond Fund - Direct Plan - Fortnightly IDCW,INF109K014B6,1059,
120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,INF109K016B1,1059,
131152,ICICI Prudential Corporate Bond Fund - Direct Plan - Half Yearly IDCW Option,INF109KA1N38,1059,
120697,ICICI Prudential Corporate Bond Fund - Direct Plan - Monthly IDCW,INF109K017B9,1059,
120694,ICICI Prudential Corporate Bond Fund - Direct Plan - Quarterly IDCW,INF109K019B5,1059,
120693,ICICI Prudential Corporate Bond Fund - Direct Plan - Weekly IDCW,INF109K010C2,1059,
111990,ICICI Prudential Corporate Bond Fund - Fortnightly IDCW,INF109K01SJ2,1059,
111987,ICICI Prudential Corporate Bond Fund - Growth,INF109K01CQ1,1059,
131151,ICICI Prudential Corporate Bond Fund - Half Yearly IDCW Option,INF109KA1N12,1059,
111991,ICICI Prudential Corporate Bond Fund - Monthly IDCW,INF109K01SK0,1059,
111982,ICICI Prudential Corporate Bond Fund - Premium Daily Dividend,INF109K01CL2,1059,
111985,ICICI Prudential Corporate Bond Fund - Premium Monthly Dividend,INF109K01CO6,1059,
111989,ICICI Prudential Corporate Bond Fund - Weekly IDCW,INF109K01SL8,1059,
111992,ICICI Prudential Corporate Bond Fund -Quarterly IDCW,INF109K01SN4,1059,
111976,ICICI Prudential Corporate Bond Fund Retail Daily Dividend,INF109K01CF4,1059,
111978,ICICI Prudential Corporate Bond Fund Retail Fort Nightly Dividend,INF109K01SF0,1059,
111972,ICICI Prudential Corporate Bond Fund Retail Growth,INF109K01CE7,1059,
111979,ICICI Prudential Corporate Bond Fund Retail Monthly Dividend,INF109K01QM0,1059,
111980,ICICI Prudential Corporate Bond Fund Retail Quarterly Dividend,INF109K01FQ4,1059,
111977,ICICI Prudential Corporate Bond Fund Retail Weekly Dividend,INF109K01SE3,1059,
106179,Invesco India Corporate Bond Fund - Annual IDCW (Payout / Reinvestment),INF205K01QX3,997,
120500,Invesco India Corporate Bond Fund - Direct Plan - Annual IDCW (Payout / Reinvestment),INF205K01RA9,997,
120499,Invesco India Corporate Bond Fund - Direct Plan - Discretionary IDCW (Payout / Reinvestment),INF205K01RD3,997,
120497,Invesco India Corporate Bond Fund - Direct Plan - Growth,INF205K01RF8,997,
120496,Invesco India Corporate Bond Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment),INF205K01RG6,997,
120501,Invesco India Corporate Bond Fund - Direct Plan - Quarterly IDCW (Payout / Reinvestment),INF205K01RI2,997,
116109,Invesco India Corporate Bond Fund - Discretionary IDCW (Payout / Reinvestment),INF205K01RK8,997,
106177,Invesco India Corporate Bond Fund - Growth,INF205K01RM4,997,
106171,Invesco India Corporate Bond Fund - Monthly IDCW (Payout / Reinvestment),INF205K01RN2,997,
106172,Invesco India Corporate Bond Fund - Quarterly IDCW (Payout / Reinvestment),INF205K01RP7,997,
133770,Kotak Coporate Bond Fund- Retail Plan-Growth Option,-,1061,
133791,Kotak Corporate Bond Fund- Direct Plan- Growth Option,INF178L01BY0,1061,
133792,Kotak Corporate Bond Fund- Direct Plan- Monthly Payout of Income Distribution cum capital withdrawal option,INF178L01BZ7,1061,
133772,Kotak Corporate Bond Fund- Institutional Plan-Growth Option,INF178L01921,1061,
133782,Kotak Corporate Bond Fund- Regular Plan-Growth Option,INF178L01BO1,1061,
133787,Kotak Corporate Bond Fund- Regular Plan-Monthly Dividend Option,INF178L01BQ6,1061,
133777,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,INF178L01BR4,1061,
133779,Kotak Corporate Bond Fund- Retail Plan- Monthly Dividend Option,INF178L01855,1061,
133771,Kotak Corporate Bond Fund- Retail Plan- Weekly Dividend Option,INF178L01897,1061,
133783,Kotak Corporate Bond Fund- Retail Plan-Daily Dividend Option,-,1061,
133776,Kotak Corporate Bond Fund- Standard Plan-Daily Dividend Option,INF178L01BU8,1061,
133786,Kotak Corporate Bond Fund- Standard Plan-Weekly Dividend Option,-,1061,
148755,Mirae Asset Corporate Bond Fund Direct Growth Plan,INF769K01HD9,1000,
148756,Mirae Asset Corporate Bond Fund Direct IDCW,INF769K01HC1,1000,
148757,Mirae Asset Corporate Bond Fund Regular Growth,INF769K01HA5,1000,
148758,Mirae Asset Corporate Bond Fund Regular IDCW,INF769K01GZ4,1000,
109472,NIPPON INDIA CORPORATE BOND FUND - DAILY IDCW Option,-,1062,
118808,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - DAILY IDCW Option,-,1062,
125266,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - IDCW Option,INF204KA1EO9,1062,
118809,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - MONTHLY IDCW Option,INF204K01C56,1062,
118811,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - QUARTERLY IDCW Option,INF204K01C72,1062,
118812,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - WEEKLY IDCW Option,INF204K01C31,1062,
118807,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Bonus,INF204K01D63,1062,
118814,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Growth Option,INF204K01C15,1062,
100859,Nippon India Corporate Bond Fund - Growth Plan - Bonus Option,INF204KA12N8,1062,
100856,Nippon India Corporate Bond Fund - Growth Plan - Growth Option,INF204K01EF9,1062,
125267,NIPPON INDIA CORPORATE BOND FUND - IDCW Option,INF204KA1EM3,1062,
100857,NIPPON INDIA CORPORATE BOND FUND - MONTHLY IDCW Option,INF204K01EJ1,1062,
100858,NIPPON INDIA CORPORATE BOND FUND - QUARTERLY IDCW Option,INF204K01EL7,1062,
109473,NIPPON INDIA CORPORATE BOND FUND - WEEKLY IDCW Option,INF204K01EH5,1062,
138317,PGIM India Corporate Bond Fund - Annual Dividend,INF223J01CY6,1029,
138329,PGIM India Corporate Bond Fund - Direct Plan - Annual Dividend,INF223J01OM6,1029,
138330,PGIM India Corporate Bond Fund - Direct Plan - Growth,INF223J01OO2,1029,
138331,PGIM India Corporate Bond Fund - Direct Plan - Monthly Dividend,INF223J01OP9,1029,
138332,PGIM India Corporate Bond Fund - Direct Plan - Quarterly Dividend,INF223J01OR5,1029,
138318,PGIM India Corporate Bond Fund - Growth,INF223J01DB2,1029,
138316,PGIM India Corporate Bond Fund - Monthly Dividend,INF223J01DC0,1029,
138323,PGIM India Corporate Bond Fund - Premium Plus Plan - Growth,INF223J01CQ2,1029,
138315,PGIM India Corporate Bond Fund - Quarterly Dividend,INF223J01DE6,1029,
138336,PGIM India Premier Bond Fund - Annual Bonus,INF223J01WZ1,1029,
138324,PGIM India Premier Bond Fund - Bonus,INF223J01DA4,1029,
138333,PGIM India Premier Bond Fund - Direct Plan - Half-Yearly Bonus,INF223J01WG1,1029,
138334,PGIM India Premier Bond Fund - Half-Yearly Bonus,INF223J01WF3,1029,
146215,SBI Corporate Bond Fund - Direct Plan - Growth,INF200KA1YR4,1063,
146212,SBI Corporate Bond Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1YS2,1063,
146216,SBI Corporate Bond Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1YU8,1063,
146207,SBI Corporate Bond Fund - Regular Plan - Growth,INF200KA1YM5,1063,
146208,SBI Corporate Bond Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1YN3,1063,
146210,SBI Corporate Bond Fund - Regular Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1YP8,1063,
119628,Sundaram Banking and PSU Debt Fund Direct Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),-,1042,
119621,Sundaram Corporate Bond Fund Direct Plan - Growth,INF903J01NR4,1042,
119624,Sundaram Corporate Bond Fund Direct Plan - Income Distribution cum Capital Withdrawal (IDCW),INF903J01OW2,1042,
119622,Sundaram Corporate Bond Fund Direct Plan - Income Distribution cum Capital Withdrawal(IDCW),INF903J01NS2,1042,
119631,Sundaram Corporate Bond Fund Direct Plan -Income Distribution cum Capital Withdrawal (IDCW),INF903J01OX0,1042,
119630,Sundaram Corporate Bond Fund Direct Plan-Income Distribution cum Capital Withdrawal(IDCW),INF903J01NU8,1042,
100786,Sundaram Corporate Bond Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW ),INF903J01HY2,1042,
100785,Sundaram Corporate Bond Fund Regular Plan -Income Distribution cum Capital Withdrawal(IDCW),INF903J01HX4,1042,
100789,Sundaram Corporate Bond Fund Regular Plan- Growth,INF903J01HW6,1042,
100788,Sundaram Corporate Bond Fund Regular Plan- Income Distribution cum Capital Withdrawal (IDCW),INF903J01IA0,1042,
100787,Sundaram Corporate Bond Fund Regular Plan-Income Distribution cum Capital Withdrawal (IDCW),INF903J01HZ9,1042,
149361,Tata Corporate Bond Fund-Direct Plan-Growth,INF277KA1224,1064,
149364,Tata Corporate Bond Fund-Direct Plan-IDCW Monthly Payout,INF277KA1240,1064,
149357,Tata Corporate Bond Fund-Direct Plan-IDCW Monthly Reinvestment,-,1064,
149355,Tata Corporate Bond Fund-Direct Plan-IDCW Periodic Payout,INF277KA1232,1064,
149356,Tata Corporate Bond Fund-Direct Plan-IDCW Periodic Reinvestment,-,1064,
149362,Tata Corporate Bond Fund-Direct Plan-IDCW Quarterly Payout,INF277KA1257,1064,
149358,Tata Corporate Bond Fund-Direct Plan-IDCW Quarterly Reinvestment,-,1064,
149351,Tata Corporate Bond Fund-Regular Plan-Growth,INF277KA1299,1064,
149353,Tata Corporate Bond Fund-Regular Plan-IDCW Monthly Payout,INF277KA1315,1064,
149363,Tata Corporate Bond Fund-Regular Plan-IDCW Monthly Reinvestment,-,1064,
149360,Tata Corporate Bond Fund-Regular Plan-IDCW Periodic Payout,INF277KA1307,1064,
149352,Tata Corporate Bond Fund-Regular Plan-IDCW Periodic Reinvestment,-,1064,
149354,Tata Corporate Bond Fund-Regular Plan-IDCW Quarterly Payout,INF277KA1323,1064,
149359,Tata Corporate Bond Fund-Regular Plan-IDCW Quarterly Reinvestment,-,1064,
151320,TRUSTMF CORPORATE BOND FUND-DIRECT PLAN-GROWTH,INF0GCD01560,1065,
151321,TRUSTMF CORPORATE BOND FUND-DIRECT PLAN-MONTHLY IDCW,INF0GCD01586,1065,
151322,TRUSTMF CORPORATE BOND FUND-REGULAR PLAN-GROWTH,INF0GCD01537,1065,
151319,TRUSTMF CORPORATE BOND FUND-REGULAR PLAN-MONTHLY IDCW,INF0GCD01552,1065,
143241,Union Corporate Bond Fund - Direct Plan - Growth Option,INF582M01DU5,1066,
143242,Union Corporate Bond Fund - Direct Plan - IDCW Option,INF582M01DW1,1066,
143239,Union Corporate Bond Fund - Regular Plan - Growth Option,INF582M01DY7,1066,
143240,Union Corporate Bond Fund - Regular Plan - IDCW Option,INF582M01EA5,1066,
148085,UTI - Bond Fund ( Segregated - 17022020) - Regular Plan - Growth Option,INF789F1AOW2,1067,
148086,UTI - Bond Fund (Segregated - 17022020) - Direct Plan - Growth Option,INF789F1APF4,1067,
148076,UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Annual IDCW,INF789F1APK4,1067,
148090,UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Flexi IDCW,INF789F1APM0,1067,
148091,UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Half-Yearly IDCW,INF789F1API8,1067,
148092,UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Quarterly IDCW,INF789F1APG2,1067,
148075,UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Annual IDCW,INF789F1APB3,1067,
148088,UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Flexi IDCW,INF789F1APD9,1067,
148087,UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Half-Yearly IDCW,INF789F1AOZ5,1067,
148089,UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Quarterly IDCW,INF789F1AOX0,1067,
144344,UTI Corporate Bond Fund - Direct Plan - Annual IDCW,INF789F1A587,1067,
144341,UTI Corporate Bond Fund - Direct Plan - Flexi IDCW,INF789F1A603,1067,
144339,UTI Corporate Bond Fund - Direct Plan - Growth Option,INF789F1A538,1067,
144340,UTI Corporate Bond Fund - Direct Plan - Half-Yearly IDCW,INF789F1A561,1067,
144346,UTI Corporate Bond Fund - Direct Plan - Quarterly IDCW,INF789F1A546,1067,
144337,UTI Corporate Bond Fund - Regular Plan - Annual IDCW,INF789F1A496,1067,
144338,UTI Corporate Bond Fund - Regular Plan - Flexi IDCW,INF789F1A512,1067,
144345,UTI Corporate Bond Fund - Regular Plan - Growth Option,INF789F1A447,1067,
144343,UTI Corporate Bond Fund - Regular Plan - Half-Yearly IDCW,INF789F1A470,1067,
144342,UTI Corporate Bond Fund - Regular Plan - Quarterly IDCW,INF789F1A454,1067,
134385,Aditya Birla Sun Life Credit Risk Fund - Direct - IDCW,INF209KA1K96,1051,
134388,Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Bonus,INF209KA1L12,1051,
134387,Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Growth,INF209KA1K88,1051,
134386,Aditya Birla Sun Life Credit Risk Fund - Regular - IDCW,INF209KA1K54,1051,
134384,Aditya Birla Sun Life Credit Risk Fund - Regular Plan - Bonus,INF209KA1K70,1051,
134383,Aditya Birla Sun Life Credit Risk Fund - Regular Plan - Growth,INF209KA1K47,1051,
130314,Axis Credit Risk Fund - Direct Plan - Growth,INF846K01PJ5,1052,
130312,Axis Credit Risk Fund - Direct Plan - Monthly IDCW,INF846K01PM9,1052,
130311,Axis Credit Risk Fund - Direct Plan - Weekly IDCW,INF846K01PK3,1052,
130309,Axis Credit Risk Fund - Regular Plan - Growth,INF846K01PO5,1052,
130313,Axis Credit Risk Fund - Regular Plan - Monthly IDCW,INF846K01PR8,1052,
130310,Axis Credit Risk Fund - Regular Plan - Weekly IDCW,INF846K01PP2,1052,
140605,BANDHAN CREDIT RISK FUND - DIRECT PLAN HALF YEARLY IDCW,INF194KA1X04,1053,
140608,BANDHAN Credit Risk Fund - Regular Plan Annual IDCW,INF194KA1W05,1053,
140609,BANDHAN Credit Risk Fund - Regular Plan Growth,INF194KA1W39,1053,
140611,BANDHAN Credit Risk Fund - Regular Plan Half Yearly IDCW,INF194KA1V71,1053,
140612,BANDHAN Credit Risk Fund - Regular Plan Periodic IDCW,INF194KA1V14,1053,
140607,BANDHAN Credit Risk Fund - Regular Plan Quarterly IDCW,INF194KA1V48,1053,
140610,BANDHAN Credit Risk Fund-Direct Plan-Annual IDCW,INF194KA1X38,1053,
140603,BANDHAN Credit Risk Fund-Direct Plan-Growth,INF194KA1X61,1053,
140606,BANDHAN Credit Risk Fund-Direct Plan-Periodic IDCW,INF194KA1W47,1053,
140604,BANDHAN Credit Risk Fund-Direct Plan-Quarterly IDCW,INF194KA1W70,1053,
133868,BANK OF INDIA Credit Risk  Fund - Direct Plan,INF761K01DG8,1038,
133867,BANK OF INDIA Credit Risk Fund - Regular Plan,INF761K01DH6,1038,
152903,Baroda BNP Paribas Credit Risk fund - Regular-Quarterly- IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Regular-Quarterly IDCW option Seg. Portfolio 1),INF955L01IZ3,1024,
152905,Baroda BNP Paribas Credit Risk fund - Regular-Weekly-IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Regular-Weekly IDCW option Seg. Portfolio 1),-,1024,
152892,Baroda BNP Paribas Credit risk fund -Defunct -Growth option -Seg-Portfolio 2 (erstwhile BBNPP Medium Duration Fund-Defunct Growth Option Seg.Portfolio1),INF955L01JM9,1024,
152899,Baroda BNP Paribas Credit Risk fund -Defunct -Monthly IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Defunct-Monthly IDCW option Seg. Portfolio 1),INF955L01JP2,1024,
152894,Baroda BNP Paribas Credit Risk fund -Defunct -Weekly IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Defunct-Weekly IDCW option Seg. Portfolio 1),-,1024,
152898,Baroda BNP Paribas Credit Risk fund -Direct - Growth option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Direct-Growth option Seg. Portfolio 1),INF955L01JF3,1024,
152897,Baroda BNP Paribas Credit Risk fund -Direct -Monthly IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Direct-Monthly IDCW option Seg. Portfolio 1),-,1024,
152896,Baroda BNP Paribas Credit Risk fund -Direct -Quarterly IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Direct-Quarterly IDCW option Seg. Portfolio 1),INF955L01JG1,1024,
152895,Baroda BNP Paribas Credit Risk fund -Direct -Weekly IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Direct-weekly IDCW option Seg. Portfolio 1),-,1024,
133520,Baroda BNP Paribas Credit Risk Fund -Direct- Monthly IDCW,INF955L01FZ9,1024,
133524,Baroda BNP Paribas Credit Risk Fund -Direct- Quarterly IDCW,INF955L01GA0,1024,
152900,Baroda BNP Paribas Credit Risk fund -Direct-Daily IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Direct-daily-IDCW option Seg. Portfolio 1),INF955L01JI7,1024,
133488,Baroda BNP Paribas Credit Risk Fund -Direct-Growth Option,INF955L01FR6,1024,
152901,Baroda BNP Paribas Credit Risk fund -Regular -Daily-IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Regular-Daily-IDCW option Seg. Portfolio 1),-,1024,
152902,Baroda BNP Paribas Credit Risk fund -Regular -Monthly IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Regular-Monthly IDCW option Seg. Portfolio 1),INF955L01JB2,1024,
152904,Baroda BNP Paribas Credit Risk fund -Regular-Growth -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Regular Growth Seg. Portfolio 1),INF955L01IY6,1024,
133486,Baroda BNP Paribas Credit Risk Fund -Regular-Growth Option,INF955L01FP0,1024,
133517,Baroda BNP Paribas Credit Risk Fund -Regular-Monthly IDCW,INF955L01FU0,1024,
133518,Baroda BNP Paribas Credit Risk Fund -Regular-Quarterly IDCW,INF955L01FV8,1024,
148350,Baroda BNP Paribas Credit Risk Fund- Direct - Bonus Option- Segregated Portfolio- 1,-,1024,
148333,Baroda BNP Paribas Credit Risk Fund- Direct- Growth Option- Segregated Portfolio- 1,INF955L01IT6,1024,
148334,Baroda BNP Paribas Credit Risk Fund- Direct- Monthly IDCW Option- Segregated Portfolio- 1,INF955L01IW0,1024,
148349,Baroda BNP Paribas Credit Risk Fund- Regular- Bonus Option- Segregated Portfolio- 1,-,1024,
148330,Baroda BNP Paribas Credit Risk Fund- Regular- Growth Option- Segregated Portfolio- 1,INF955L01IO7,1024,
148331,Baroda BNP Paribas Credit Risk Fund- Regular- Monthly IDCW Option- Segregated Portfolio- 1,INF955L01IR0,1024,
148332,Baroda BNP Paribas Credit Risk Fund- Regular- Quarterly IDCW Option- Segregated Portfolio- 1,INF955L01IP4,1024,
152893,Baroda BNP Paribas Credit Risk Fund-Defunct -Daily IDCW option - seg Portfolio 2 (erstwhile BBNPP Medium Duration fund Defunct Daily IDCW daily option Seg Portfolio 1),-,1024,
148335,Baroda BNP Paribas Credit Risk Fund-Direct- Quarterly IDCW Option- Segregated Portfolio- 1,INF955L01IU4,1024,
119084,DSP Credit Risk Fund - Direct Plan -  IDCW - Monthly,INF740K01OV8,1055,
119082,DSP Credit Risk Fund - Direct Plan - Growth,INF740K01OS4,1055,
119083,DSP Credit Risk Fund - Direct Plan - IDCW,INF740K01OT2,1055,
119087,DSP Credit Risk Fund - Direct Plan - IDCW - Daily,-,1055,
119085,DSP Credit Risk Fund - Direct Plan - IDCW - Quarterly,INF740K01OX4,1055,
119086,DSP Credit Risk Fund - Direct Plan - IDCW - Weekly,INF740KA1NY0,1055,
101839,DSP Credit Risk Fund - Regular Plan - IDCW,INF740K01581,1055,
101840,DSP Credit Risk Fund - Regular Plan - IDCW - Daily,-,1055,
117061,DSP Credit Risk Fund - Regular Plan - IDCW - Monthly,INF740K01JW6,1055,
117062,DSP Credit Risk Fund - Regular Plan - IDCW - Quarterly,INF740K01JY2,1055,
101838,DSP Credit Risk Fund - Regular Plan - IDCW - Weekly,INF740K01FR4,1055,
101837,DSP Credit Risk Fund - Regular Plan -Growth,INF740K01599,1055,
118553,Franklin India Credit Risk Fund - Direct - Growth,INF090I01JL3,1056,
118552,Franklin India Credit Risk Fund - Direct - IDCW,INF090I01JJ7,1056,
116153,Franklin India Credit Risk Fund - Growth,INF090I01ET7,1056,
116154,Franklin India Credit Risk Fund - IDCW,INF090I01ES9,1056,
148304,Franklin India Credit Risk Fund - Segregated Portfolio 3 (9.50% Yes bank Ltd CO 23Dec21) - Direct Growth Plan,INF090I01VZ8,1056,
148303,Franklin India Credit Risk Fund - Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Growth Plan,INF090I01VX3,1056,
147956,Franklin India Credit Risk Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct-Dividend Plan,INF090I01TK4,1056,
147955,Franklin India Credit Risk Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct-Growth Plan,INF090I01TL2,1056,
147957,Franklin India Credit Risk Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Dividend Plan,INF090I01TI8,1056,
147954,Franklin India Credit Risk Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Growth Plan,INF090I01TJ6,1056,
147959,Franklin India Credit Risk Fund- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - IDCW,INF090I01TM0,1056,
147958,Franklin India Credit Risk Fund- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Direct Growth Plan,INF090I01TP3,1056,
